id,company,assignee,title,inventor/author,priority.date,filing/creation.date,publication.date,grant.date,result.link,representative.figure.link,inventorlocation
US-2242200-A,Bell,Bell Aircraft Corp,Airplane structure ,Robert J Woods,14215,14215,15109,15109,https://patents.google.com/patent/US2242200A/en,https://patentimages.storage.googleapis.com/dc/32/05/4353b35fb7f42b/US2242200-drawings-page-1.png,"LANE STRUCTURE Robert Woods, Grand Island, N. Y., "
US-2242202-A,Bell,Bell Aircraft Corp,Auxiliary motor installation ,Robert J Woods,14215,14215,15109,15109,https://patents.google.com/patent/US2242202A/en,https://patentimages.storage.googleapis.com/41/15/e3/19e714eab7eb84/US2242202-drawings-page-1.png,"NSTALLATION Robert J. Woods, Grand Island, N. Y., "
US-2580363-A,Bell,Bell Aircraft Corp,Rotor blade construction ,Schnitt Arthur,17463,17463,18987,18987,https://patents.google.com/patent/US2580363A/en,https://patentimages.storage.googleapis.com/a6/9c/07/2e9f0487c6a5ce/US2580363-drawings-page-1.png,"R BE CONSTRHJC'EHN Arthur Schnitt, Buallo, N. Y., "
US-2446399-A,Bell,Bell Aircraft Corp,Aircraft engine support ,Robert J Woods,17177,17177,17748,17748,https://patents.google.com/patent/US2446399A/en,https://patentimages.storage.googleapis.com/96/49/e0/6a28332cd417cb/US2446399-drawings-page-1.png,"g. 3, 1948 Robert J.'Woo ds, Grand Island, N.'Y., "
US-2315483-A,Bell,Bell Aircraft Corp,Adjusting unit ,"Frank M Salisbury, Robert H Dufort",14363,14363,15795,15795,https://patents.google.com/patent/US2315483A/en,https://patentimages.storage.googleapis.com/f3/dc/15/537c4d3117112e/US2315483-drawings-page-1.png,"M. Salisbury and Robert H. Dufrt, Kenmore, N. Y., "
US-2206475-A,Bell,Bell Aircraft Corp,Control unit ,Herbert L Bowers,14293,14293,14794,14794,https://patents.google.com/patent/US2206475A/en,https://patentimages.storage.googleapis.com/04/d9/92/c3a9c90663c653/US2206475-drawings-page-1.png," CONTROL Um'r Herbert L. Bowers,l Kenmore, N. Y., "
US-2427939-A,Bell,Bell Aircraft Corp,Rotary wing pitch changing mechanism ,Robert J Woods,16237,16237,17433,17433,https://patents.google.com/patent/US2427939A/en,https://patentimages.storage.googleapis.com/78/95/63/243819cb48b953/US2427939-drawings-page-1.png,"G MECHANISM Robert J. Woods, Grand Island, N. Y., "
US-2239210-A,Bell,Bell Aircraft Corp,Operating means for airplane control surfaces ,"Robert J Woods, Robert A Wolf",13975,13975,15088,15088,https://patents.google.com/patent/US2239210A/en,https://patentimages.storage.googleapis.com/44/c4/ff/0b0996a9d35574/US2239210-drawings-page-1.png,"rand Island, and Robert A. 
Wolf, Kenmore, N. Y., "
US-2646848-A,Bell,Bell Aircraft Corp,Automatic helicopter rotor stabilizer ,Arthur M Young,17216,17216,19568,19568,https://patents.google.com/patent/US2646848A/en,https://patentimages.storage.googleapis.com/d6/fc/3e/3e74a70b87eb32/US2646848-drawings-page-1.png,"ROTOR STABILIZER Arthur M. Young, Buffalo, N. Y., "
US-2615657-A,Bell,Bell Aircraft Corp,Helicopter engine-rotor support ,"Arthur M Young, Kelley Bartram",17042,17042,19295,19295,https://patents.google.com/patent/US2615657A/en,https://patentimages.storage.googleapis.com/19/84/6c/5515a62feeb18e/US2615657-drawings-page-1.png,"hur M. Young and Bartram Kelley, Buffalo, 
N. Y., "
US-2329962-A,Bell,Bell Aircraft Corp,Airfoil construction ,Gerald A Weingartner,15197,15197,15970,15970,https://patents.google.com/patent/US2329962A/en,https://patentimages.storage.googleapis.com/fe/be/5c/3bcb7fbac473ba/US2329962-drawings-page-1.png,"Ns'rRUc'rroN Gerald A. Wengartner, Buialo, N. Y., "
US-2633924-A,Bell,Bell Aircraft Corp,Helicopter aircraft control ,Arthur M Young,17589,17589,19456,19456,https://patents.google.com/patent/US2633924A/en,https://patentimages.storage.googleapis.com/3a/50/5b/3d8a17f1e1ddc0/US2633924-drawings-page-1.png,"TER AIRCRAFT CONTROL Arthur M. Young, Paoli, Pa., "
US-2289400-A,Bell,Bell Aircraft Corp,Propeller fairing ,Robert J Woods,14327,14327,15536,15536,https://patents.google.com/patent/US2289400A/en,https://patentimages.storage.googleapis.com/7e/1f/70/cfb4f4f72a1ba5/US2289400-drawings-page-1.png,"ER FAIRIN G Robert J. Woods, Grand Island, N. Y., "
US-2206473-A,Bell,Bell Aircraft Corp,Control column for airplanes ,"Herbert L Bowers, Robert A Wolf",14244,14244,14794,14794,https://patents.google.com/patent/US2206473A/en,https://patentimages.storage.googleapis.com/67/d0/cb/9673d9d62f75d7/US2206473-drawings-page-1.png,"ert L. Bowers and Robert A. Wolf, Kenmore, N. Y., "
US-2641423-A,Bell,Bell Aircraft Corp,Aircraft undercarriage ,"Thomas J Harriman, Francis P Bassett",18898,18898,19519,19519,https://patents.google.com/patent/US2641423A/en,https://patentimages.storage.googleapis.com/dd/1f/46/9ccbb020460053/US2641423-drawings-page-1.png,"ville, and Francis I P. Bassett, Lockport, N. Y., "
US-2397449-A,Bell,Bell Aircraft Corp,Ordnance ,John C Trotter,15630,15630,16887,16887,https://patents.google.com/patent/US2397449A/en,https://patentimages.storage.googleapis.com/67/3e/f9/3d02116acf6479/US2397449-drawings-page-1.png,"6 oRDNANoE John C. Trotter, Williamsville, N. Y., "
US-2338612-A,Bell,Bell Aircraft Corp,Aircraft covering attachment ,Omer L Woodson,14766,14766,16075,16075,https://patents.google.com/patent/US2338612A/en,https://patentimages.storage.googleapis.com/be/ed/37/a0868d45dc5903/US2338612-drawings-page-1.png,"vERmG ATTACHMENT Omer L. Woodson, Buffalo, N. Y., "
US-2883125-A,Boeing,Boeing Co,Composite aircraft ,"Alvin J Jarvis, Joseph W Straayer",19738,19738,21661,21661,https://patents.google.com/patent/US2883125A/en,https://patentimages.storage.googleapis.com/08/54/1c/c258a4a233e831/US2883125-drawings-page-1.png,"ash., and Joseph W. Straayer, 
Birmingham, Mich., "
US-2806666-A,Boeing,Boeing Co,Pilot seat and escape means ,"Boyd E Brown, Jr Lomis Slaughter",18791,18791,21080,21080,https://patents.google.com/patent/US2806666A/en,https://patentimages.storage.googleapis.com/e2/11/b7/72fc0b4b5be21a/US2806666-drawings-page-1.png,"d, Gre and Loniis Slaughter, 
Jr., Houston, Tex., "
US-2084790-A,Boeing,Boeing Aircraft Co,Cabin and window structure ,Frank R Canney,13500,13500,13688,13688,https://patents.google.com/patent/US2084790A/en,https://patentimages.storage.googleapis.com/2f/ad/cf/fe1b65bd027368/US2084790-drawings-page-1.png,"mnow STRUCTURE 1 Frank R. Canney, Seattle, Wash., "
US-3033490-A,Boeing,Boeing Co,Vertical take-off and landing aircraft ,"Robert B Brown, Keith G Brady, Victor M Sanders",21670,21670,22774,22774,https://patents.google.com/patent/US3033490A/en,https://patentimages.storage.googleapis.com/28/f1/c5/b683f8713f798e/US3033490-drawings-page-1.png,"h G. Brady and Victor M. Sanders, Bellevne, Wash, "
US-2764374-A,Boeing,Boeing Co,Jettisonable fuel tanks ,"Roy H Anderson, Jr William H Cook, David L Dunn",19400,19400,20723,20723,https://patents.google.com/patent/US2764374A/en,https://patentimages.storage.googleapis.com/7f/83/ad/478e1d13e80f51/US2764374-drawings-page-1.png,"Mercer Island, and David L. Dunn, Seattle, Wash., "
US-2977077-A,Boeing,Boeing Co,Cargo airplanes ,Raymond E Pearson,21772,21772,22368,22368,https://patents.google.com/patent/US2977077A/en,https://patentimages.storage.googleapis.com/87/f9/51/a74597ebf2aec4/US2977077-drawings-page-1.png,"GO AIRPLANES Raymond E. Pearson, Bellevue, Wash., "
US-2952421-A,Boeing,Boeing Co,Method of operating a helicopter for towing ,George G Spratt,19492,19492,22172,22172,https://patents.google.com/patent/US2952421A/en,https://patentimages.storage.googleapis.com/26/ff/31/e2b71467b7cbd8/US2952421-drawings-page-1.png,"OPTER FOR TOWING George G. Spratt, Clinton, Conn, "
US-2957656-A,Boeing,Boeing Co,Means for lateral control of high-speed airplanes ,"Delbert S Lewis, David A Norton, Louis V Schmidt, Roland J White",20351,20351,22214,22214,https://patents.google.com/patent/US2957656A/en,https://patentimages.storage.googleapis.com/cb/42/52/61406ae2df0335/US2957656-drawings-page-1.png,"s V. Schmidt and Roland J. White, Seattle, Wash., "
US-2584038-A,Boeing,Boeing Co,Aircraft control lock ,John A Morrison,17601,17601,19022,19022,https://patents.google.com/patent/US2584038A/en,https://patentimages.storage.googleapis.com/c0/b2/3b/59803f62a80107/US2584038-drawings-page-1.png,"FT CONTROL LOCK John A. Morrison, Seattle, Wash., "
US-3043410-A,Boeing,Boeing Co,Locking means for swing-tail airplanes ,Raymond E Pearson,21772,21772,22837,22837,https://patents.google.com/patent/US3043410A/en,https://patentimages.storage.googleapis.com/c9/37/d2/df0304dcc5a3df/US3043410-drawings-page-1.png,"AIL AIRPLANES Raymond E. Pearson, Bellevue, Wash, "
US-2238403-A,Boeing,Boeing Aircraft Co,Mass balancing means for control surfaces ,"Albert A Soderquist, Robert J Minshall",14221,14221,15081,15081,https://patents.google.com/patent/US2238403A/en,https://patentimages.storage.googleapis.com/6e/73/9d/6b5862cd2ae0e0/US2238403-drawings-page-1.png," Seattle, and Robert J. Minsh'all, Seattle, Wash, "
US-3081964-A,Boeing,Boeing Co,Airplanes for vertical and/or short take-off and landing ,Henry H W Quenzler,21527,21527,23089,23089,https://patents.google.com/patent/US3081964A/en,https://patentimages.storage.googleapis.com/73/3b/9a/1adc2392c4c046/US3081964-drawings-page-1.png,"AND LANDING Henry H. W. Quenzler, Seattle, Wash., "
US-2931598-A,Boeing,Boeing Co,Ejection seat for aircraft ,George E Sanctuary,20773,20773,22011,22011,https://patents.google.com/patent/US2931598A/en,https://patentimages.storage.googleapis.com/59/d3/ce/c6d60a3b6e03c0/US2931598-drawings-page-1.png,"FOR AIRCRAFT George E. Sanctuary, Wichita, Kans., "
US-2519522-A,Boeing,Boeing Co,Aircraft having a plurality of fluidly interconnected laterally disposed landing gear units ,Edward C Wells,16831,16831,18497,18497,https://patents.google.com/patent/US2519522A/en,https://patentimages.storage.googleapis.com/52/d8/e5/9a4df68b3c27e5/US2519522-drawings-page-1.png,"ITS LANDING GEAR Edward 0. Wells, Seattle, Wash., "
US-2997110-A,Boeing,Boeing Co,Tandem rotor helicopter ,Abraham C Adler,21195,21195,22515,22515,https://patents.google.com/patent/US2997110A/en,https://patentimages.storage.googleapis.com/35/48/15/f7cc9cf8a9dd2e/US2997110-drawings-page-1.png," ROTOR HELICOPTER Abraham C. Adler, Snyder, N.Y., "
US-2010511-A,Boeing,Boeing Co,Bomb sway brace ,Marion B Crawford,12435,12435,13002,13002,https://patents.google.com/patent/US2010511A/en,https://patentimages.storage.googleapis.com/eb/62/56/123da54deae7c3/US2010511-drawings-page-1.png," SWAY BRACE Marion B. Crawford, 
 Seattle, Wash., "
US-2849200-A,Boeing,Boeing Co,Probe-drogue refueling means ,Robert P Person,19829,19829,21423,21423,https://patents.google.com/patent/US2849200A/en,https://patentimages.storage.googleapis.com/be/0f/16/36cc5daa69df36/US2849200-drawings-page-1.png,"E REFUELENG MEAN Robert P.'lierson, eattle, Wash, "
US-2273724-A,Boeing,Boeing Aircraft Co,Bomb-carrying airplane ,"Richard H Nelson, Richard L Stith, Thomas A Endres",14557,14557,15389,15389,https://patents.google.com/patent/US2273724A/en,https://patentimages.storage.googleapis.com/db/5d/06/07978e01b1592a/US2273724-drawings-page-1.png,"L. Stith, and Thomas A. l lndres, Seattle, Wash., "
US-1967777-A,Boeing,Boeing Co,Aileron control ,Robert J Minshall,11661,11661,12624,12624,https://patents.google.com/patent/US1967777A/en,https://patentimages.storage.googleapis.com/3e/ed/88/f5b48d3e25206a/US1967777-drawings-page-1.png,"ERON CONTROL Robert J. ltfinshall, Seattle, Wash, "
US-2853256-A,Boeing,Boeing Co,Internal resistance plate for aircraft control surfaces ,"Louis V Schmidt, Roland J White",19959,19959,21451,21451,https://patents.google.com/patent/US2853256A/en,https://patentimages.storage.googleapis.com/e6/5f/6c/0862d41cad5450/US2853256-drawings-page-1.png,"s V. Schmidt and Roland J. White, Seattle, Wash., "
US-2670913-A,Boeing,Boeing Co,Aircraft boom control and balancing mechanism ,"Castor Thomas Davis, Clifford J Leisy, William A Sangster",18377,18377,19785,19785,https://patents.google.com/patent/US2670913A/en,https://patentimages.storage.googleapis.com/d7/e8/fa/0949fc84651093/US2670913-drawings-page-1.png,"e, and. William A. Sangster, Mercer Island, Wash, "
US-2957650-A,Boeing,Boeing Co,Ground maneuvering system for jet airplanes ,"James F Horan, Charles R Stanley",21114,21114,22214,22214,https://patents.google.com/patent/US2957650A/en,https://patentimages.storage.googleapis.com/39/38/b6/1a897bc62f25d9/US2957650-drawings-page-1.png,"Seattle, and Charles R. Stanley, Bellevue, Wasln, "
US-3055620-A,Boeing,Boeing Co,Cargo airplanes ,Richard H Weiland,21772,21772,22914,22914,https://patents.google.com/patent/US3055620A/en,https://patentimages.storage.googleapis.com/4b/00/3d/c567f12831018a/US3055620-drawings-page-1.png,"RGO AIRPLANES Richard H. Weiland, Seattle, Wash., "
US-2153603-A,Boeing,Boeing Aircraft Co,Aircraft power plant installation ,Edward C Wells,13972,13972,14346,14346,https://patents.google.com/patent/US2153603A/en,https://patentimages.storage.googleapis.com/71/6b/11/efc6866ebc7cce/US2153603-drawings-page-1.png,"LANT INSTALLATION Edward 0. Wells, Seattle, Wash, "
US-2731216-A,Boeing,Boeing Co,Variable incidence airfoil system ,William A Dillman,19260,19260,20471,20471,https://patents.google.com/patent/US2731216A/en,https://patentimages.storage.googleapis.com/29/0a/59/4e64234c6603b9/US2731216-drawings-page-1.png," AmFoIL SYSTEM William A. Dillman, Seattle, Wash, "
US-2748855-A,Boeing,Boeing Co,Blow-out safe aircraft doors ,"Robert J Siems, Jr Alston B Voorhees",20141,20141,20611,20611,https://patents.google.com/patent/US2748855A/en,https://patentimages.storage.googleapis.com/e1/65/d5/151be2d576785a/US2748855-drawings-page-1.png,"le, and Alston B. Voorhees, Jr., Bellevue, Wash., "
US-2946391-A,Boeing,Boeing Co,Rotor blade flapping control mechanism ,Jr Harold E Lemont,20452,20452,22123,22123,https://patents.google.com/patent/US2946391A/en,https://patentimages.storage.googleapis.com/57/db/83/bc09d186f49565/US2946391-drawings-page-1.png,"L MECHANISM Harold E. Lemont, IL, Pottstown, Pa., "
US-2373089-A,Boeing,Boeing Aircraft Co,Stall delaying and indicating mechanism ,"Edmund T Allen, Robert J Minshall",14917,14917,16537,16537,https://patents.google.com/patent/US2373089A/en,https://patentimages.storage.googleapis.com/89/27/15/9ac2a11989dfe1/US2373089-drawings-page-1.png,"d Wash., 
Seattle, 
 Robert J. Minshall, Seattle, "
US-2915948-A,Boeing,Boeing Co,Airflow deflector for tail gun turrets ,Wendell B Fehring,20613,20613,21892,21892,https://patents.google.com/patent/US2915948A/en,https://patentimages.storage.googleapis.com/97/a6/68/a6429c568bcdc4/US2915948-drawings-page-1.png," TAIL GUN TTS Wendell B. Fehring, Wichita, Kans., "
US-2814482-A,Boeing,Boeing Co,Aircraft landing gear shock strut ,"Roy H Anderson, Alfred B Youngs",19890,19890,21150,21150,https://patents.google.com/patent/US2814482A/en,https://patentimages.storage.googleapis.com/5d/0a/87/28d2021c8e45e9/US2814482-drawings-page-1.png,", Bellevue, and Alfred B. Youngs, Seattle, Wash., "
US-2045638-A,Boeing,Boeing Aircraft Co,Means to assist movement of airplane control surfaces ,Dormoy Etienne,12771,12771,13331,13331,https://patents.google.com/patent/US2045638A/en,https://patentimages.storage.googleapis.com/d9/f7/43/f79e0b4d23c249/US2045638-drawings-page-1.png,"E CONTROL SURFACES Etienne Dormoy, Seattle, Wash, "
US-2599079-A,Boeing,Boeing Co,Seat position lock ,Tatom Raymond Fred,17803,17803,19148,19148,https://patents.google.com/patent/US2599079A/en,https://patentimages.storage.googleapis.com/27/93/3d/d0b8a1153e8fbd/US2599079-drawings-page-1.png,"OSITION LOCK Raymond Fred Tatom, Puyallup, Wash., "
US-1955142-A,Boeing,Boeing Co,Shock absorbing landing gear ,"Robert J Minshall, Lyle L Pierce",11785,11785,12526,12526,https://patents.google.com/patent/US1955142A/en,https://patentimages.storage.googleapis.com/53/71/96/cb371a7ff07b48/US1955142-drawings-page-1.png,"t J. Minshall and Lyle L. Pierce, Seattle, Wash., "
US-2769604-A,Boeing,Boeing Co,Aircraft flight refueling apparatus ,"Verne L Hudson, James M Wickham",18356,18356,20765,20765,https://patents.google.com/patent/US2769604A/en,https://patentimages.storage.googleapis.com/b1/96/8c/6f433d246f7800/US2769604-drawings-page-1.png," and James M. Wickham, Seattle, Wash; said Hudson "
US-2756951-A,Boeing,Boeing Co,Aircraft control mechanism ,"Carl V Hanson, Donald W Finlay",20323,20323,20667,20667,https://patents.google.com/patent/US2756951A/en,https://patentimages.storage.googleapis.com/ab/f0/ae/3ba2f09ab76a4c/US2756951-drawings-page-1.png,"n, Renton, and Donald W. Finlay, Seattle, 
Wash., "
US-2624532-A,Boeing,Boeing Co,Aircraft wing flap ,Van B Butler,18148,18148,19365,19365,https://patents.google.com/patent/US2624532A/en,https://patentimages.storage.googleapis.com/d9/8e/35/330148df5d8dbc/US2624532-drawings-page-1.png,"AIRCRAFT WING FLAP Van E. Butler, Seattle, Wash., "
US-3011778-A,Boeing,Boeing Co,Alighting gear shock strut for aircraft ,Robert T Yntema,21732,21732,22620,22620,https://patents.google.com/patent/US3011778A/en,https://patentimages.storage.googleapis.com/63/2e/1e/12220b53c7c885/US3011778-drawings-page-1.png," AIRCRAFT Robert T. Ynteina, Newtown Square, Pa., "
US-2767561-A,Boeing,Boeing Co,Ram air cabin pressurizing systems ,Bernard I Seeger,19864,19864,20751,20751,https://patents.google.com/patent/US2767561A/en,https://patentimages.storage.googleapis.com/e3/0a/03/f1e34d2cf194f0/US2767561-drawings-page-1.png,"RIZING SYSTEMS Bernard I. Seeger, Seattle, Wash., "
US-2538433-A,Boeing,Boeing Co,Attachment means for aircraft components ,Snyder George,17468,17468,18644,18644,https://patents.google.com/patent/US2538433A/en,https://patentimages.storage.googleapis.com/20/26/1d/804520888acf52/US2538433-drawings-page-1.png,"IRCRAFT COMPONENTS George Snyder, Seattle, Wash., "
US-2761636-A,Boeing,Boeing Co,Variable area drag chute ,Donald W Finlay,19386,19386,20702,20702,https://patents.google.com/patent/US2761636A/en,https://patentimages.storage.googleapis.com/22/26/a6/72b1ae6b1f2567/US2761636-drawings-page-1.png,"EA DRAG crru'rn Donald W. Finlay, Seattle, Wash., "
US-2385845-A,Boeing,Boeing Aircraft Co,Aircraft with high-speed stability ,George S Schairer,15780,15780,16712,16712,https://patents.google.com/patent/US2385845A/en,https://patentimages.storage.googleapis.com/02/d8/96/1c397b9b840ebf/US2385845-drawings-page-1.png,"EED s'rannlrrr George S. Schairer, Seattle, Wash, "
